PC_Latitude,I/F,Error
-19.7,0.07461746,0.0077060885
-19.6,0.074615374,0.0077019986
-19.5,0.07459441,0.007659888
-19.4,0.074564196,0.0075975717
-19.3,0.07453137,0.0075331917
-19.2,0.07447681,0.007487085
-19.1,0.07437834,0.0074677635
-19.0,0.07423,0.0074748774
-18.9,0.074048,0.007490888
-18.8,0.073847756,0.0074975104
-18.7,0.0736361,0.007482823
-18.6,0.07342479,0.0074496563
-18.5,0.07323806,0.007405576
-18.4,0.073085085,0.007380886
-18.3,0.072926804,0.007367929
-18.2,0.07270593,0.007263556
-18.1,0.07241365,0.0070996117
-18.0,0.072077595,0.006923341
-17.9,0.07172964,0.006853149
-17.8,0.07135125,0.0068221902
-17.7,0.07092946,0.0067777643
-17.6,0.07047352,0.0067081554
-17.5,0.069999464,0.0066155056
-17.4,0.069522716,0.006505455
-17.3,0.06904922,0.0063842963
-17.2,0.068589576,0.006258229
-17.1,0.068149485,0.0061293175
-17.0,0.067734376,0.0060025593
-16.9,0.067344226,0.0058809067
-16.8,0.0669606,0.005772923
-16.7,0.06655965,0.0056792707
-16.6,0.06611968,0.0056048734
-16.5,0.065646105,0.0055584544
-16.4,0.06514932,0.0055417437
-16.3,0.06463907,0.0055438294
-16.2,0.064121604,0.005545668
-16.1,0.06360266,0.005533587
-16.0,0.06309563,0.005502043
-15.9,0.062610984,0.005455241
-15.8,0.062157255,0.005399296
-15.7,0.061739776,0.0053377664
-15.6,0.06136248,0.0052659316
-15.5,0.061021533,0.0051828427
-15.4,0.060714748,0.005097721
-15.3,0.06044248,0.0050221044
-15.2,0.060206845,0.0049581355
-15.1,0.059996214,0.004895697
-15.0,0.059796926,0.0048296363
-14.9,0.05960447,0.0047605108
-14.8,0.059428614,0.00469138
-14.7,0.059285413,0.0046180226
-14.6,0.059184257,0.0045407563
-14.5,0.059135962,0.0044639246
-14.4,0.05913959,0.0043990915
-14.3,0.059193157,0.0043525677
-14.2,0.059282336,0.0043388205
-14.1,0.059399232,0.0043588653
-14.0,0.05952163,0.0044061416
-13.9,0.059636746,0.0044575254
-13.8,0.059729446,0.0045002084
-13.7,0.05980473,0.0045355638
-13.6,0.05987578,0.0045683626
-13.5,0.0599557,0.004600623
-13.4,0.060050566,0.004630753
-13.3,0.06015902,0.0046646907
-13.2,0.060281996,0.0047061224
-13.1,0.060434755,0.004767533
-13.0,0.06063522,0.004858006
-12.9,0.060895707,0.0049812705
-12.8,0.06120852,0.005122689
-12.7,0.061549604,0.0052648555
-12.6,0.061895914,0.005402032
-12.5,0.06223068,0.0055356217
-12.4,0.0625439,0.0056589954
-12.3,0.06282804,0.0057589146
-12.2,0.06308668,0.005832986
-12.1,0.06332719,0.0058971606
-12.0,0.06356422,0.0059668864
-11.9,0.06380944,0.0060456144
-11.8,0.064074025,0.006123804
-11.7,0.064359844,0.0061917715
-11.6,0.06466576,0.006242717
-11.5,0.06498653,0.006274145
-11.4,0.065305375,0.006291235
-11.3,0.06560309,0.006297464
-11.2,0.06586956,0.0062981476
-11.1,0.06611481,0.006292704
-11.0,0.06635463,0.0062817056
-10.9,0.066605985,0.006260682
-10.8,0.0668771,0.0062189796
-10.7,0.06716323,0.0061539086
-10.6,0.0674389,0.0060791224
-10.5,0.06767531,0.0060154265
-10.4,0.06786474,0.005969284
-10.3,0.06802076,0.005941483
-10.2,0.06816823,0.0059275124
-10.1,0.068316855,0.0059309998
-10.0,0.06846101,0.005943988
-9.9,0.06858815,0.0059616053
-9.8,0.068693586,0.0059752464
-9.7,0.068793446,0.005983765
-9.6,0.06890712,0.0059914743
-9.5,0.06904617,0.0060046692
-9.4,0.06921547,0.0060168547
-9.3,0.06940564,0.0060199746
-9.2,0.06960182,0.006018346
-9.1,0.069775015,0.006027646
-9.0,0.06990607,0.0060585192
-8.9,0.06999396,0.0061027477
-8.8,0.070053294,0.006141436
-8.7,0.070094384,0.0061561973
-8.6,0.0701186,0.0061295386
-8.5,0.07013437,0.0060535143
-8.4,0.07017143,0.005934907
-8.3,0.07025645,0.0057919538
-8.2,0.070386514,0.005653121
-8.1,0.07053839,0.0055454955
-8.0,0.070687704,0.005493348
